STNAME,CBSAFP,CBSA,POPESTIMATE2019,area_km2,charging_locations,level2,dcfc,charging_locations_per_100kpeople,charging_locations_per_1000km2,level2_per_100kpeople,level2_per_1000km2,dcfc_per_100kpeople,dcfc_per_1000km2
Indiana,23060,"Fort Wayne, IN",413263,2571.6041800000003,16,37,12,3.8716265429036714,6.221797321856895,8.95313638046474,14.387906306794072,2.9037199071777535,4.666347991392671
Indiana,24700,"Greensburg, IN",26559,964.946132,1,3,0,3.7652020030874653,1.0363272796662186,11.295606009262396,3.108981838998656,0,0
Indiana,26540,"Huntington, IN",36520,991.056705,3,4,0,8.214676889375685,3.0270719978631293,10.95290251916758,4.03609599715084,0,0
Indiana,26900,"Indianapolis-Carmel-Anderson, IN",1992232,8844.472948,70,161,68,3.513647004967293,7.9145473576047385,8.081388111424774,18.2034589224909,3.4132570905396555,7.688417433101747
Indiana,27540,"Jasper, IN",42736,1106.611849,2,5,0,4.679895170348185,1.8073184394395547,11.69973792587046,4.518296098598887,0,0
Indiana,28340,"Kendallville, IN",47744,1064.081178,2,2,0,4.189008042895442,1.8795558471949592,4.189008042895442,1.8795558471949592,0,0
Indiana,29020,"Kokomo, IN",82544,759.058571,1,0,8,1.211475092072107,1.3174213930323961,0,0,9.691800736576855,10.539371144259169
Indiana,29200,"Lafayette-West Lafayette, IN",195732,1292.163432,12,23,12,6.130831953896144,9.286750965724588,11.750761244967608,17.799606017638794,6.130831953896144,9.286750965724588
Indiana,30900,"Logansport, IN",37689,1067.476817,1,2,0,2.6532940645811776,0.936788494208582,5.306588129162355,1.873576988417164,0,0
Indiana,31140,"Louisville/Jefferson County, KY-IN",196824,1348.873397,6,7,6,3.048408730642605,4.4481565233212175,3.556476852416372,5.189515943874753,3.048408730642605,4.4481565233212175
Indiana,31500,"Madison, IN",32308,934.051509,1,2,0,3.09520861706079,1.0706047689710438,6.19041723412158,2.1412095379420877,0,0
Indiana,31980,"Marion, IN",65769,1072.484468,1,2,0,1.5204731712508932,0.9324144356746059,3.0409463425017864,1.8648288713492118,0,0
Indiana,33140,"Michigan City-La Porte, IN",109888,1549.512632,6,10,8,5.460104834012813,3.8721852768993754,9.100174723354687,6.453642128165626,7.280139778683751,5.162913702532501
Indiana,35220,"New Castle, IN",47972,1014.963816,1,2,0,2.0845493204369214,0.9852567985536935,4.169098640873843,1.970513597107387,0,0
Indiana,38500,"Plymouth, IN",46258,1148.96998,2,4,0,4.323576462449739,1.740689517405842,8.647152924899478,3.481379034811684,0,0
Indiana,39980,"Richmond, IN",65884,1040.539262,1,0,8,1.5178191973772084,0.9610401418951935,0,0,12.142553579017667,7.688321135161548
Indiana,43780,"South Bend-Mishawaka, IN-MI",271826,1185.940302,14,26,10,5.150353534981937,11.804978696136763,9.564942279252168,21.92353186425399,3.6788239535585263,8.43212764009769
Indiana,45460,"Terre Haute, IN",122536,1710.466087,4,3,12,3.2643468042044783,2.3385438801745737,2.448260103153359,1.7539079101309303,9.793040412613436,7.015631640523721
Indiana,47180,"Vincennes, IN",36594,1336.486449,2,3,0,5.465376837732962,1.4964611137632269,8.198065256599444,2.24469167064484,0,0
Indiana,47340,"Wabash, IN",30996,1068.468089,2,5,0,6.45244547683572,1.871838776085338,16.131113692089304,4.679596940213345,0,0
Indiana,47700,"Warsaw, IN",79456,1376.41211,3,7,0,3.7756745871929116,2.179579777164268,8.809907370116795,5.0856861467166254,0,0
Indiana,NA,non-CBSA,1209464,45990.666077,9,25,0,0.7441312846021048,0.19569188202083712,2.0670313461169574,0.5435885611689919,0,0
Iowa,11180,"Ames, IA",123351,2963.21024,5,8,0,4.053473421374775,1.6873591797522947,6.485557474199641,2.6997746876036715,0,0
Iowa,15460,"Burlington, IA-IL",38967,1077.768387,6,15,2,15.397644160443454,5.567058815578341,38.49411040110863,13.917647038945853,5.132548053481151,1.8556862718594471
Iowa,16140,"Carroll, IA",20165,1474.835095,1,0,4,4.959087527894868,0.6780419067800932,0,0,19.83635011157947,2.712167627120373
Iowa,16300,"Cedar Rapids, IA",226706,1857.223982,14,31,1,6.17539897488377,7.538132253129607,13.674097730099778,16.691578560501274,0.44109992677741217,0.5384380180806861
Iowa,19340,"Davenport-Moline-Rock Island, IA-IL",172943,1186.437845,10,13,12,5.782251955846724,8.428591554241935,7.516927542600741,10.957169020514515,6.9387023470160685,10.11430986509032
Iowa,19780,"Des Moines-West Des Moines, IA",651418,5934.639172,38,76,24,5.833427998612258,6.403085157946314,11.666855997224516,12.806170315892627,3.684270314913005,4.044053783966093
Iowa,20220,"Dubuque, IA",97311,1575.487988,6,13,9,6.165798316737059,3.80834385644329,13.359229686263628,8.251411688960461,9.248697475105589,5.7125157846649355
Iowa,21840,"Fairfield, IA",18295,1127.999808,2,3,0,10.931948619841487,1.7730499471858066,16.39792292976223,2.65957492077871,0,0
Iowa,22700,"Fort Dodge, IA",35904,1853.677022,2,1,4,5.570409982174688,1.078936608839293,2.785204991087344,0.5394683044196465,11.140819964349376,2.157873217678586
Iowa,26980,"Iowa City, IA",151140,1587.640014,18,45,8,11.909487892020643,11.337582727365046,29.773719730051607,28.343956818412614,5.293105729786952,5.038925656606687
Iowa,32260,"Marshalltown, IA",39369,1482.776062,1,2,0,2.540069597906983,0.6744106717309549,5.080139195813966,1.3488213434619098,0,0
Iowa,32380,"Mason City, IA",49831,2508.2048809999997,2,3,0,4.013565852581727,0.7973830268612735,6.02034877887259,1.1960745402919102,0,0
Iowa,36540,"Omaha-Council Bluffs, NE-IA",93206,2461.811904,6,3,24,6.437353818423707,2.4372292579506514,3.2186769092118537,1.2186146289753257,25.74941527369483,9.748917031802605
Iowa,43580,"Sioux City, IA-NE-SD",103107,2260.790994,2,3,0,1.9397325108867487,0.8846461284160618,2.909598766330123,1.3269691926240927,0,0
Iowa,47940,"Waterloo-Cedar Falls, IA",131228,1465.331241,8,17,8,6.096259944524034,5.4595164398054346,12.954552382113572,11.60147243458655,6.096259944524034,5.4595164398054346
Iowa,NA,non-CBSA,1202129,113842.632602,26,38,26,2.1628294467565463,0.2283854423052338,3.1610584221826445,0.3337941079845725,2.1628294467565463,0.2283854423052338
Kansas,17700,"Coffeyville, KS",31829,1666.900087,1,1,0,3.141788934619372,0.5999159804471232,3.141788934619372,0.5999159804471232,0,0
Kansas,19980,"Dodge City, KS",33619,2844.508243,1,3,0,2.9745084624765754,0.351554614918372,8.923525387429727,1.054663844755116,0,0
Kansas,21380,"Emporia, KS",33195,2194.978406,2,2,8,6.025003765627353,0.9111706951343921,6.025003765627353,0.9111706951343921,24.100015062509414,3.6446827805375683
Kansas,25700,"Hays, KS",28553,2330.762299,3,3,8,10.506776871081847,1.2871325408374474,10.506776871081847,1.2871325408374474,28.01807165621826,3.4323534422331927
Kansas,26740,"Hutchinson, KS",61998,3251.231982,3,9,2,4.838865769863544,0.9227271436209685,14.516597309590631,2.7681814308629056,3.2259105132423627,0.6151514290806457
Kansas,28140,"Kansas City, MO-KS",849588,2819.620291,149,646,35,17.53791249405594,52.84399480156812,76.03685551114187,229.10886336787254,4.119643874442671,12.413018913120029
Kansas,29940,"Lawrence, KS",122259,1180.425074,4,8,2,3.2717427755829833,3.3886098220919356,6.543485551165967,6.777219644183871,1.6358713877914917,1.6943049110459678
Kansas,30580,"Liberal, KS",21428,1656.693307,1,6,0,4.666791114429718,0.6036120238880158,28.00074668657831,3.6216721433280954,0,0
Kansas,31740,"Manhattan, KS",98615,3756.6237810000002,7,12,0,7.098311615879937,1.8633753093413639,12.16853419865132,3.194357673156624,0,0
Kansas,32700,"McPherson, KS",28542,2326.547432,2,2,0,7.007217433956976,0.8596429079809107,7.007217433956976,0.8596429079809107,0,0
Kansas,38260,"Pittsburg, KS",38818,1527.498535,3,7,0,7.72837343500438,1.9639953369906178,18.03287134834355,4.582655786311442,0,0
Kansas,41460,"Salina, KS",54224,1865.418116,3,1,9,5.532605488344645,1.6082185405344267,1.8442018294482148,0.5360728468448088,16.597816465033933,4.82465562160328
Kansas,45820,"Topeka, KS",176875,1409.012933,11,19,16,6.219081272084805,7.806883629222161,10.742049469964664,13.484617177747367,9.045936395759718,11.355467097050413
Kansas,48620,"Wichita, KS",617382,7682.809939,15,50,16,2.429614080099517,1.9524106569207165,8.098713600331724,6.508035523069056,2.591588352106151,2.0825713673820974
Kansas,49060,"Winfield, KS",34908,2915.648165,1,1,0,2.864672854360032,0.34297691059030777,2.864672854360032,0.34297691059030777,0,0
Kansas,NA,non-CBSA,681481,172324.79619,9,16,19,1.3206531069831733,0.05222695862107318,2.347827745747864,0.09284792643746345,2.7880454480755885,0.11025691264448784
Kentucky,12680,"Bardstown, KY",46233,1081.366442,2,3,0,4.325914390154218,1.8495118049908932,6.488871585231328,2.7742677074863398,0,0
Kentucky,14540,"Bowling Green, KY",132896,1403.048148,6,11,12,4.514808572116542,4.27640349231978,8.277149048880327,7.840073069252929,9.029617144233084,8.55280698463956
Kentucky,16420,"Central City, KY",30622,1210.451475,2,6,0,6.531252041016263,1.6522760650111974,19.593756123048788,4.956828195033593,0,0
Kentucky,17140,"Cincinnati, OH-KY-IN",419232,2113.149525,10,29,2,2.3853140981604457,4.7322727907766025,6.917410884665292,13.723591093252146,0.47706281963208913,0.9464545581553203
Kentucky,17300,"Clarksville, TN-KY",70461,1858.341167,2,3,1,2.8384496388072837,1.0762286470942717,4.257674458210925,1.6143429706414074,1.4192248194036419,0.5381143235471358
Kentucky,19220,"Danville, KY",30060,467.104121,2,3,0,6.65335994677312,4.281700610387037,9.98003992015968,6.422550915580554,0,0
Kentucky,21060,"Elizabethtown-Fort Knox, KY",110958,1614.589639,6,9,0,5.407451468123074,3.7161145191765965,8.11117720218461,5.574171778764895,0,0
Kentucky,23180,"Frankfort, KY",50991,538.305689,5,11,0,9.805651977800004,9.288402671887793,21.57243435116001,20.434485878153147,0,0
Kentucky,26580,"Huntington-Ashland, WV-KY-OH",73515,1474.641318,2,3,0,2.7205332245120046,1.3562620113700083,4.080799836768006,2.0343930170550126,0,0
Kentucky,30460,"Lexington-Fayette, KY",443153,2610.715811,17,28,11,3.836146883807624,6.51162410262049,6.318359573330204,10.725027933727866,2.4822126895225805,4.213403831107375
Kentucky,30940,"London, KY",97077,2258.001007,5,5,10,5.150550593858483,2.214347993866949,5.150550593858483,2.214347993866949,10.301101187716966,4.428695987733898
Kentucky,31140,"Louisville/Jefferson County, KY-IN",848433,1755.339063,57,110,19,6.718267676999834,32.47235887440625,12.965077973157573,62.665955722538385,2.2394225589999444,10.824119624802083
Kentucky,34460,"Mount Sterling, KY",28157,511.132776,1,4,0,3.5515147210285187,1.9564388099424093,14.206058884114075,7.825755239769637,0,0
Kentucky,34660,"Murray, KY",39001,997.224264,2,5,0,5.128073639137458,2.005566924312223,12.820184097843645,5.013917310780557,0,0
Kentucky,37140,"Paducah, KY-IL",65418,644.190803,3,4,3,4.585893790699807,4.6570053251753745,6.1145250542664105,6.209340433567165,4.585893790699807,4.6570053251753745
Kentucky,40080,"Richmond-Berea, KY",92987,1132.738966,4,10,0,4.3016765784464495,3.5312637068759587,10.754191446116124,8.828159267189896,0,0
Kentucky,43700,"Somerset, KY",64979,1705.275134,1,1,0,1.5389587405161667,0.586415634674938,1.5389587405161667,0.586415634674938,0,0
Kentucky,NA,non-CBSA,1823500,78906.602711,9,16,8,0.4935563476830272,0.11405889609723815,0.8774335069920481,0.2027713708395345,0.43871675349602407,0.10138568541976725
Louisiana,10780,"Alexandria, LA",129648,3419.675969,4,7,8,3.085277057879798,1.1697014677006667,5.399234851289646,2.046977568476167,6.170554115759596,2.3394029354013335
Louisiana,12940,"Baton Rouge, LA",566663,1930.7199329999999,18,36,6,3.176491142001507,9.322947203446105,6.352982284003014,18.64589440689221,1.058830380667169,3.1076490678153683
Louisiana,22860,"Fort Polk South, LA",47429,3439.290592,1,1,0,2.1084146829998525,0.29075763540483063,2.1084146829998525,0.29075763540483063,0,0
Louisiana,25220,"Hammond, LA",134758,2049.482871,3,2,4,2.226212915003191,1.463783885413112,1.4841419433354606,0.9758559236087413,2.968283886670921,1.9517118472174826
Louisiana,26380,"Houma-Thibodaux, LA",110461,3185.239627,1,3,0,0.9052968921157694,0.31394812230872704,2.7158906763473083,0.941844366926181,0,0
Louisiana,29180,"Lafayette, LA",297821,2605.484383,7,7,13,2.350405109109163,2.6866405516275167,2.350405109109163,2.6866405516275167,4.36503805977416,4.989475310165388
Louisiana,29340,"Lake Charles, LA",203436,2756.144275,6,10,9,2.9493305019760516,2.176954252512779,4.915550836626752,3.6282570875212983,4.4239957529640765,3.2654313787691684
Louisiana,33740,"Monroe, LA",153279,1580.933156,4,7,8,2.609620365477332,2.530151249481417,4.566835639585331,4.42776468659248,5.219240730954664,5.060302498962834
Louisiana,35380,"New Orleans-Metairie, LA",1125893,3948.820099,44,119,10,3.908009020395366,11.142568893210044,10.569388032432922,30.135584052090795,0.8881838682716742,2.5324020211841005
Louisiana,36660,"Opelousas, LA",82124,2392.922808,2,3,0,2.4353416784374846,0.8357979594300395,3.6530125176562267,1.2536969391450592,0,0
Louisiana,40820,"Ruston, LA",46742,1221.806127,2,5,0,4.278807068589277,1.636920912248789,10.697017671473192,4.092302280621973,0,0
Louisiana,43340,"Shreveport-Bossier City, LA",367243,4453.178526,4,4,8,1.0891970711490757,0.8982348173660443,1.0891970711490757,0.8982348173660443,2.1783941422981514,1.7964696347320885
Louisiana,NA,non-CBSA,1383297,78915.408016,0,0,0,0,0,0,0,0,0
Maine,12300,"Augusta-Waterville, ME",122302,2246.734973,14,26,13,11.447073637389414,6.23126455422831,21.258851040866052,11.572348457852577,10.629425520433026,5.7861742289262885
Maine,12620,"Bangor, ME",152148,8798.699751,7,7,15,4.600783447695664,0.7955720956615695,4.600783447695664,0.7955720956615695,9.858821673633567,1.7047973478462204
Maine,30340,"Lewiston-Auburn, ME",108277,1211.990512,6,11,2,5.541343036840695,4.950533804178823,10.15912890087461,9.07597864099451,1.8471143456135652,1.6501779347262744
Maine,38860,"Portland-South Portland, ME",538500,5389.744438,91,141,58,16.89879294336119,16.883917418868908,26.183844011142064,26.16079512154413,10.770659238625813,10.76117813510326
Maine,NA,non-CBSA,422985,62240.489366,69,123,39,16.31263519982978,1.1086031087296127,29.079045356218305,1.97620554164844,9.220185112947268,0.6266017571080419
Maryland,12580,"Baltimore-Columbia-Towson, MD",2800053,6737.876069,387,1034,189,13.821166956482609,57.436497204294305,36.927872436700305,153.46082198770105,6.749872234561273,28.05038235558559
Maryland,15680,"California-Lexington Park, MD",113510,929.021301,5,9,1,4.404898246850498,5.382007920182231,7.928816844330896,9.687614256328015,0.8809796493700995,1.0764015840364463
Maryland,15700,"Cambridge, MD",31929,1400.573745,13,25,8,40.71533715431113,9.2819103930868,78.29872529675217,17.849827679013078,25.055592094960694,5.711944857284185
Maryland,19060,"Cumberland, MD-WV",70416,1093.462025,6,13,8,8.520790729379687,5.4871590076482075,18.46171324698932,11.888844516571117,11.361054305839582,7.31621201019761
Maryland,20660,"Easton, MD",37181,695.561625,6,13,0,16.137274414351417,8.626122811188727,34.964094564428066,18.689932757575576,0,0
Maryland,25180,"Hagerstown-Martinsburg, MD-WV",151049,1185.6117,12,12,27,7.944441869856801,10.121357608060043,7.944441869856801,10.121357608060043,17.874994207177803,22.773054618135095
Maryland,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",102855,896.909987,6,7,20,5.833454863642992,6.689634508440366,6.805697340916825,7.804573593180427,19.44484954547664,22.29878169480122
Maryland,41540,"Salisbury, MD-DE",155885,2182.899697,20,37,21,12.829970811816402,9.162125052051808,23.735446001860346,16.949931346295845,13.471469352407224,9.620231304654398
Maryland,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2475344,5975.695721,239,552,135,9.655223678001926,39.99534299581182,22.299930837895662,92.3741813125026,5.453787433181005,22.59151173403596
Maryland,NA,non-CBSA,107458,4054.114426,11,21,0,10.23655753875933,2.713292927662422,19.542518937631446,5.179922861900987,0,0
Massachusetts,12700,"Barnstable Town, MA",212990,1021.019039,52,103,46,24.414291750786422,50.92951062982088,48.3590778909808,100.87960759368367,21.59725808723414,45.05302863407232
Massachusetts,14460,"Boston-Cambridge-Newton, MA-NH",4432617,6276.327082,578,1743,180,13.039700926112047,92.0920774918913,39.322143104175254,277.7101921598037,4.060806516782298,28.67919368259591
Massachusetts,38340,"Pittsfield, MA",124944,2400.60062,31,66,10,24.8111153796901,12.913434971952976,52.82366500192086,27.493119617706338,8.003585606351646,4.1656241845009605
Massachusetts,39300,"Providence-Warwick, RI-MA",565217,1432.544616,23,66,14,4.069233586392483,16.055346369749646,11.676931160952343,46.071863495803335,2.4769247917171633,9.772819529412828
Massachusetts,44140,"Springfield, MA",697382,4774.47426,89,207,32,12.762015652827287,18.640795855919013,29.682440900396053,43.355558900845345,4.588589897645766,6.702308622352904
Massachusetts,47240,"Vineyard Haven, MA",17332,267.300554,2,3,0,11.539349180706209,7.482214196982174,17.309023771059312,11.22332129547326,0,0
Massachusetts,49340,"Worcester, MA-CT",830622,3912.554985,72,168,39,8.668202864841048,18.402297290653923,20.22580668462911,42.93869367819248,4.695276551788901,9.967911032437542
Massachusetts,NA,non-CBSA,11399,119.566672,4,9,0,35.09079743837179,33.45413845757955,78.95429423633652,75.27181152955399,0,0
Michigan,11460,"Ann Arbor, MI",367601,1828.437283,31,70,19,8.433056493317483,16.95436878706438,19.042385630071735,38.2840585514357,5.168647528162328,10.391387321103975
Michigan,12980,"Battle Creek, MI",134159,1829.206358,8,10,12,5.963073666321305,4.373481409034114,7.453842082901631,5.466851761292642,8.944610499481959,6.560222113551172
Michigan,13020,"Bay City, MI",103126,1145.399057,2,1,8,1.9393751333320404,1.7461163319257036,0.9696875666660202,0.8730581659628518,7.7575005333281615,6.984465327702814
Michigan,13660,"Big Rapids, MI",43453,1437.772998,4,4,14,9.20534830736658,2.782080346177151,9.20534830736658,2.782080346177151,32.21871907578303,9.73728121162003
Michigan,15620,"Cadillac, MI",33631,1463.148726,2,0,12,5.94689423448604,1.3669150404604873,0,0,35.681365406916235,8.201490242762922
Michigan,17740,"Coldwater, MI",43517,1311.605515,2,4,0,4.595905048601695,1.5248487270961193,9.19181009720339,3.0496974541922386,0,0
Michigan,19820,"Detroit-Warren-Dearborn, MI",4319629,10079.403934,168,379,75,3.889222893910565,16.667652283812124,8.773901647572048,37.60142985455235,1.7362602204957882,7.440916198130412
Michigan,21540,"Escanaba, MI",35784,3033.137838,1,3,0,2.794545048066175,0.329691577966461,8.383635144198525,0.989074733899383,0,0
Michigan,22420,"Flint, MI",405813,1649.653741,9,15,12,2.217770253786843,5.455690352658073,3.696283756311405,9.092817254430122,2.9570270050491234,7.274253803544097
Michigan,24340,"Grand Rapids-Kentwood, MI",1012673,5484.857712999999,67,137,29,6.61615348686101,12.215449061002834,13.528552652238186,24.977858527722216,2.863708225656258,5.2872839219266
Michigan,26090,"Holland, MI",118081,2137.395807,5,13,0,4.234381483896647,2.3392953161154955,11.009391858131282,6.082167821900289,0,0
Michigan,26340,"Houghton, MI",35684,2613.558378,1,1,0,2.8023764152000896,0.3826201122644294,2.8023764152000896,0.3826201122644294,0,0
Michigan,27100,"Jackson, MI",158510,1817.863745,9,18,1,5.67787521292032,4.9508661057542565,11.35575042584064,9.901732211508513,0.6308750236578133,0.5500962339726952
Michigan,28020,"Kalamazoo-Portage, MI",265066,1455.523647,11,20,7,4.149909833777248,7.557417581412884,7.545290606867724,13.740759238932515,2.640851712403703,4.809265733626381
Michigan,29620,"Lansing-East Lansing, MI",482269,4396.981464,35,54,15,7.25736051871466,7.960006264879719,11.197070514588331,12.28115252295728,3.1102973651634254,3.4114312563770226
Michigan,31220,"Ludington, MI",29144,1281.969422,2,2,8,6.8624759813340646,1.5600996136708167,6.8624759813340646,1.5600996136708167,27.449903925336258,6.240398454683267
Michigan,33780,"Monroe, MI",150500,1422.810326,3,5,0,1.9933554817275747,2.1085031118898416,3.3222591362126246,3.514171853149736,0,0
Michigan,34380,"Mount Pleasant, MI",69872,1483.282623,5,8,0,7.155942294481338,3.370901757001167,11.44950767117014,5.393442811201867,0,0
Michigan,34740,"Muskegon, MI",173566,1305.130138,8,13,10,4.609197653918394,6.1296569338742835,7.489946187617391,9.96069251754571,5.761497067397993,7.662071167342854
Michigan,35660,"Niles, MI",153401,1470.543783,12,21,8,7.82263479377579,8.160246664345662,13.689610889107632,14.280431662604906,5.2150898625171935,5.440164442897107
Michigan,40980,"Saginaw, MI",190539,2073.813743,2,3,0,1.0496538766341799,0.964406763505569,1.5744808149512697,1.4466101452583535,0,0
Michigan,42300,"Sault Ste. Marie, MI",37349,4036.515589,1,4,0,2.6774478567029907,0.24773842140610647,10.709791426811963,0.9909536856244259,0,0
Michigan,43780,"South Bend-Mishawaka, IN-MI",51787,1269.366892,1,2,0,1.9309865410238092,0.7877942983249007,3.8619730820476184,1.5755885966498013,0,0
Michigan,45900,"Traverse City, MI",132615,2929.881391,22,44,13,16.58937525920899,7.508836387568292,33.17875051841798,15.017672775136583,9.802812653168948,4.437039683563081
Michigan,NA,non-CBSA,1439088,87651.429754,27,57,31,1.8761882525599547,0.30803832950332277,3.9608418665154597,0.6503031400625703,2.1541420677540217,0.3536736375778891
Minnesota,10660,"Albert Lea, MN",30281,1831.756453,4,2,12,13.209603381658466,2.1836964152351754,6.604801690829233,1.0918482076175877,39.6288101449754,6.551089245705526
Minnesota,10820,"Alexandria, MN",38141,1649.184455,2,2,9,5.243701004168742,1.2127206231761383,5.243701004168742,1.2127206231761383,23.59665451875934,5.457242804292623
Minnesota,12380,"Austin, MN",40062,1842.332264,4,12,0,9.98452398781888,2.1711610213650365,29.953571963456643,6.51348306409511,0,0
Minnesota,13420,"Bemidji, MN",47188,6487.15445,3,4,2,6.357548529287107,0.4624523777139297,8.47673137238281,0.6166031702852397,4.238365686191405,0.30830158514261985
Minnesota,14660,"Brainerd, MN",94834,7821.343702,4,6,8,4.217896534997997,0.51142107448585306,6.326844802496995,0.7671316117287796,8.435793069995993,1.0228421489717061
Minnesota,20260,"Duluth, MN-WI",245582,23874.217843,14,34,10,5.700743539835981,0.58640664553142,13.844662882458813,1.4241304248620197,4.071959671311416,0.4188618896652999
Minnesota,21860,"Fairmont, MN",19683,1844.928064,1,0,8,5.080526342529086,0.542026553507942,0,0,40.64421074023269,4.336212428063536
Minnesota,22020,"Fargo, ND-MN",64222,2707.051032,1,2,1,1.557098813490704,0.36940566992606294,3.114197626981408,0.7388113398521259,1.557098813490704,0.36940566992606294
Minnesota,22060,"Faribault-Northfield, MN",66972,1284.215162,3,8,0,4.479483963447411,2.3360571411786526,11.945290569193094,6.22948570980974,0,0
Minnesota,22260,"Fergus Falls, MN",58746,5107.086047,2,2,2,3.4044871140162734,0.39161274777714744,3.4044871140162734,0.39161274777714744,3.4044871140162734,0.39161274777714744
Minnesota,26780,"Hutchinson, MN",35893,1272.943172,1,6,0,2.786058562950993,0.7855810235651274,16.71635137770596,4.713486141390764,0,0
Minnesota,31860,"Mankato, MN",101927,3098.6454,9,14,6,8.82984881336643,2.9044949770632034,13.73532037634778,4.518103297653872,5.886565875577619,1.9363299847088022
Minnesota,32140,"Marshall, MN",25474,1850.315129,1,3,0,3.9255711706053233,0.5404484805463642,11.776713511815968,1.6213454416390929,0,0
Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",3451438,12250.965851,240,580,87,6.953623388280478,19.59029213851002,16.80458985501116,47.3432060013992,2.5206884782516736,7.101480900209881
Minnesota,35580,"New Ulm, MN",25008,1582.765932,1,2,0,3.99872040946897,0.6318053603392824,7.99744081893794,1.2636107206785647,0,0
Minnesota,36940,"Owatonna, MN",36649,1112.775688,3,6,0,8.185762230893067,2.695961128870386,16.371524461786134,5.391922257740772,0,0
Minnesota,39860,"Red Wing, MN",46340,1959.861773,3,5,1,6.473888649115235,1.5307201973779196,10.789814415192058,2.5512003289631995,2.1579628830384117,0.5102400657926399
Minnesota,40340,"Rochester, MN",179360,3923.6075250000004,12,24,9,6.6904549509366635,3.058409874978512,13.380909901873327,6.116819749957024,5.017841213202498,2.293807406233884
Minnesota,41060,"St. Cloud, MN",161075,3477.827398,2,3,1,1.2416576129132393,0.5750716671995119,1.8624864193698587,0.8626075007992676,0.6208288064566196,0.28753583359975593
Minnesota,48820,"Willmar, MN",43199,2065.210393,2,5,0,4.62973679946295,0.9684243342852479,11.574341998657376,2.42106083571312,0,0
Minnesota,49380,"Worthington, MN",21629,1852.081296,1,0,6,4.623422257154746,0.539933102375005,0,0,27.740533542928475,3.23959861425003
Minnesota,NA,non-CBSA,805929,117333.796447,22,38,19,2.7297689995024377,0.18749925994201902,4.71505554459512,0.3238623580816692,2.35752777229756,0.1619311790408346
Mississippi,15020,"Brookhaven, MS",34153,1518.2698,1,1,0,2.928000468480075,0.6586444649034051,2.928000468480075,0.6586444649034051,0,0
Mississippi,18060,"Columbus, MS",58595,1309.092521,6,16,0,10.239781551326905,4.583327689792829,27.306084136871746,12.222207172780875,0,0
Mississippi,18420,"Corinth, MS",36953,1036.110405,1,1,0,2.706140232186832,0.9651481108328412,2.706140232186832,0.9651481108328412,0,0
Mississippi,24740,"Greenville, MS",43909,1879.404534,1,1,0,2.277437427406682,0.5320834242490978,2.277437427406682,0.5320834242490978,0,0
Mississippi,24900,"Greenwood, MS",28183,1538.645698,1,1,0,3.548238299684207,0.6499222019077195,3.548238299684207,0.6499222019077195,0,0
Mississippi,24980,"Grenada, MS",20758,1093.291104,2,1,8,9.634839579920994,1.829338949784412,4.817419789960497,0.914669474892206,38.53935831968398,7.317355799137648
Mississippi,25060,"Gulfport-Biloxi, MS",399329,4585.3226589999995,12,38,6,3.0050409562040326,2.6170459294607302,9.515963027979435,8.287312109958979,1.5025204781020163,1.3085229647303651
Mississippi,25620,"Hattiesburg, MS",138240,2493.4241700000002,4,5,8,2.8935185185185186,1.604219630228418,3.616898148148148,2.0052745377855223,5.787037037037037,3.208439260456836
Mississippi,27140,"Jackson, MS",493383,6111.974926,13,34,8,2.6348698678308735,2.1269720765212448,6.891198115865362,5.562850046286332,1.6214583802036147,1.3089058932438429
Mississippi,32620,"McComb, MS",39288,1059.350505,1,0,8,2.54530645489717,0.9439746290582076,0,0,20.36245163917736,7.551797032465661
Mississippi,32820,"Memphis, TN-MS-AR",229871,4240.26667,7,27,1,3.045186213136933,1.6508395685406267,11.745718250671029,6.367524050085275,0.4350266018767047,0.2358342240772324
Mississippi,32940,"Meridian, MS",74125,1822.508252,2,3,8,2.6981450252951094,1.0973887211787505,4.0472175379426645,1.6460830817681258,10.792580101180437,4.389554884715002
Mississippi,35020,"Natchez, MS-LA",30693,1197.464266,2,11,0,6.51614374613104,1.6701959772718595,35.83879060372072,9.186077874995227,0,0
Mississippi,37060,"Oxford, MS",54019,1636.080566,3,6,0,5.553601510579611,1.8336505318528427,11.107203021159222,3.6673010637056853,0,0
Mississippi,38100,"Picayune, MS",55535,2101.267284,1,1,0,1.800666246511209,0.4759032835158347,1.800666246511209,0.4759032835158347,0,0
Mississippi,44260,"Starkville, MS",49587,1186.834313,7,16,0,14.11660314195253,5.898043158447172,32.26652146732006,13.481241505022107,0,0
Mississippi,46180,"Tupelo, MS",85436,1165.404281,3,7,8,3.511400346458167,2.574213986433777,8.193267475069057,6.006499301678813,9.363734257221779,6.864570630490072
Mississippi,46980,"Vicksburg, MS",45381,1524.286571,1,1,0,2.2035653687666645,0.6560446172165352,2.2035653687666645,0.6560446172165352,0,0
Mississippi,NA,non-CBSA,1058711,84037.586462,1,7,0,0.09445448285698363,0.011899437407714923,0.6611813799988855,0.08329606185400446,0,0
